timestamp_utc,node_id,latitude,longitude,tilt_x_deg,tilt_y_deg,displacement_mm,distance_to_neighbor_m,vibration_g,crack_width_mm,temperature_c,humidity_percent,battery_percent,rssi_dbm
2026-01-03T11:25:00+00:00,N016,20.0003984,82.0007475,0.3106,0.2316,6.2666,10.3143,0.03133,0.0,31.61,57.88,45.75,-69.36
2026-01-03T11:30:00+00:00,N016,20.0003984,82.0007475,0.3488,0.2103,6.2494,10.3229,0.03181,0.0,31.89,61.69,45.91,-68.93
2026-01-03T11:35:00+00:00,N016,20.0003984,82.0007475,0.3283,0.2124,6.5057,10.3164,0.03141,0.0,32.33,60.95,44.92,-71.97
2026-01-03T11:40:00+00:00,N016,20.0003984,82.0007475,0.3102,0.2484,6.4687,10.342,0.03198,0.0,32.19,59.79,46.21,-71.78
2026-01-03T11:45:00+00:00,N016,20.0003984,82.0007475,0.3043,0.2326,6.3573,10.3292,0.03221,0.0,31.78,60.4,46.61,-67.67
2026-01-03T11:50:00+00:00,N016,20.0003984,82.0007475,0.3344,0.2463,6.4315,10.343,0.03395,0.0,32.06,59.76,44.57,-71.68
2026-01-03T11:55:00+00:00,N016,20.0003984,82.0007475,0.3103,0.2337,6.6308,10.353,0.03399,0.0,31.56,60.56,45.57,-70.87
2026-01-03T12:00:00+00:00,N016,20.0003984,82.0007475,0.3628,0.2408,6.7143,10.3488,0.03317,0.0,31.82,60.77,44.28,-72.12
2026-01-03T12:05:00+00:00,N016,20.0003984,82.0007475,0.3415,0.2603,6.6017,10.3314,0.03257,0.0,31.81,61.82,45.26,-74.55
2026-01-03T12:10:00+00:00,N016,20.0003984,82.0007475,0.2837,0.2588,6.6933,10.361,0.03417,0.0,32.21,62.09,45.16,-76.57
2026-01-03T12:15:00+00:00,N016,20.0003984,82.0007475,0.3411,0.2218,6.7988,10.3679,0.03404,0.0,32.33,60.42,44.6,-72.49
2026-01-03T12:20:00+00:00,N016,20.0003984,82.0007475,0.3326,0.2463,6.4795,10.3672,0.03509,0.0,32.36,60.21,44.55,-75.39
2026-01-03T12:25:00+00:00,N016,20.0003984,82.0007475,0.3949,0.2572,6.6853,10.3741,0.03913,0.0,31.26,59.93,44.6,-67.13
2026-01-03T12:30:00+00:00,N016,20.0003984,82.0007475,0.3436,0.211,6.6737,10.3796,0.03317,0.0,32.02,57.44,44.9,-70.47
2026-01-03T12:35:00+00:00,N016,20.0003984,82.0007475,0.3878,0.2693,7.2222,10.3862,0.03504,0.0,31.9,60.83,45.08,-72.48
2026-01-03T12:40:00+00:00,N016,20.0003984,82.0007475,0.3377,0.2671,7.0571,10.3943,0.034,0.0,32.67,61.19,44.77,-69.75
2026-01-03T12:45:00+00:00,N016,20.0003984,82.0007475,0.3683,0.2237,6.934,10.3856,0.03401,0.0,32.18,58.59,45.35,-71.37
2026-01-03T12:50:00+00:00,N016,20.0003984,82.0007475,0.3434,0.279,7.0151,10.3766,0.03697,0.0,31.92,57.73,45.18,-73.91
2026-01-03T12:55:00+00:00,N016,20.0003984,82.0007475,0.3624,0.2797,7.3746,10.3781,0.03617,0.0,31.88,58.95,44.37,-73.24
2026-01-03T13:00:00+00:00,N016,20.0003984,82.0007475,0.3693,0.2006,7.1147,10.3809,0.03916,0.0,31.81,62.15,44.48,-68.98
2026-01-03T13:05:00+00:00,N016,20.0003984,82.0007475,0.3819,0.2635,7.1568,10.4077,0.03474,0.0,31.62,59.35,44.09,-67.93
2026-01-03T13:10:00+00:00,N016,20.0003984,82.0007475,0.3713,0.245,7.28,10.432,0.03944,0.0,31.88,61.0,43.57,-69.38
2026-01-03T13:15:00+00:00,N016,20.0003984,82.0007475,0.4075,0.2698,7.4465,10.4254,0.03596,0.0,31.94,59.45,44.02,-72.83
2026-01-03T13:20:00+00:00,N016,20.0003984,82.0007475,0.3585,0.241,7.29,10.404,0.03702,0.0,32.1,58.08,42.85,-72.81
2026-01-03T13:25:00+00:00,N016,20.0003984,82.0007475,0.4173,0.288,7.3058,10.418,0.0375,0.0,31.85,60.56,44.81,-70.4
2026-01-03T13:30:00+00:00,N016,20.0003984,82.0007475,0.3666,0.2633,7.3028,10.4122,0.04315,0.0,31.47,60.76,43.38,-68.58
2026-01-03T13:35:00+00:00,N016,20.0003984,82.0007475,0.3803,0.2847,7.4388,10.429,0.0371,0.0,31.55,62.52,43.1,-70.89
2026-01-03T13:40:00+00:00,N016,20.0003984,82.0007475,0.4042,0.2889,7.7375,10.4316,0.0348,0.0,31.83,59.68,42.84,-72.91
2026-01-03T13:45:00+00:00,N016,20.0003984,82.0007475,0.392,0.2968,7.4636,10.4632,0.03603,0.0,31.99,61.36,43.87,-71.8
2026-01-03T13:50:00+00:00,N016,20.0003984,82.0007475,0.3784,0.2797,7.6351,10.424,0.03759,0.0,31.82,60.57,43.02,-71.07
2026-01-03T13:55:00+00:00,N016,20.0003984,82.0007475,0.3684,0.304,7.641,10.4596,0.03696,0.0,31.63,61.76,43.16,-71.3
2026-01-03T14:00:00+00:00,N016,20.0003984,82.0007475,0.4413,0.2686,7.9797,10.4419,0.03728,0.0,31.75,60.03,43.2,-69.93
2026-01-03T14:05:00+00:00,N016,20.0003984,82.0007475,0.4179,0.2575,7.6151,10.4501,0.03796,0.0,31.59,61.43,44.06,-71.95
2026-01-03T14:10:00+00:00,N016,20.0003984,82.0007475,0.3869,0.2802,7.9591,10.4698,0.03565,0.0,31.25,61.08,42.59,-72.92
2026-01-03T14:15:00+00:00,N016,20.0003984,82.0007475,0.3751,0.3196,7.7659,10.4573,0.03822,0.0,31.82,60.35,41.45,-65.8
2026-01-03T14:20:00+00:00,N016,20.0003984,82.0007475,0.3595,0.2589,7.888,10.4783,0.0394,0.0,31.39,60.34,42.56,-69.24
2026-01-03T14:25:00+00:00,N016,20.0003984,82.0007475,0.4116,0.2589,7.8806,10.4512,0.03814,0.0,31.17,59.58,43.94,-73.9
2026-01-03T14:30:00+00:00,N016,20.0003984,82.0007475,0.4093,0.2889,7.8279,10.5012,0.03816,0.0,31.64,60.57,42.58,-71.26
2026-01-03T14:35:00+00:00,N016,20.0003984,82.0007475,0.4001,0.3104,7.9632,10.4987,0.04462,0.0,31.56,61.51,41.79,-69.52
2026-01-03T14:40:00+00:00,N016,20.0003984,82.0007475,0.3934,0.3024,7.9098,10.4668,0.04121,0.0,31.03,61.81,42.12,-72.85
2026-01-03T14:45:00+00:00,N016,20.0003984,82.0007475,0.4537,0.2814,8.2894,10.4845,0.0377,0.0,31.04,61.17,43.63,-70.45
2026-01-03T14:50:00+00:00,N016,20.0003984,82.0007475,0.4342,0.2994,8.1049,10.4708,0.03756,0.0,30.68,61.56,42.72,-73.36
2026-01-03T14:55:00+00:00,N016,20.0003984,82.0007475,0.433,0.324,8.214,10.5009,0.04139,0.0,31.51,63.94,42.61,-67.45
2026-01-03T15:00:00+00:00,N016,20.0003984,82.0007475,0.4743,0.2936,8.1091,10.4832,0.04206,0.0,30.87,60.69,41.56,-71.42
2026-01-03T15:05:00+00:00,N016,20.0003984,82.0007475,0.398,0.3138,8.2979,10.4826,0.03733,0.0,30.93,61.82,42.33,-72.76
2026-01-03T15:10:00+00:00,N016,20.0003984,82.0007475,0.4236,0.3259,8.3258,10.4858,0.04368,0.0,31.02,62.59,42.06,-68.88
2026-01-03T15:15:00+00:00,N016,20.0003984,82.0007475,0.4167,0.2823,8.3679,10.4993,0.03995,0.0,30.43,62.74,42.69,-69.44
2026-01-03T15:20:00+00:00,N016,20.0003984,82.0007475,0.4937,0.2653,8.3746,10.4971,0.04108,0.0,31.46,63.98,42.67,-71.09
2026-01-03T15:25:00+00:00,N016,20.0003984,82.0007475,0.3934,0.3547,8.4932,10.5329,0.03757,0.0,31.31,63.42,41.93,-72.8
2026-01-03T15:30:00+00:00,N016,20.0003984,82.0007475,0.4163,0.3036,8.6929,10.5457,0.03846,0.0,30.73,64.11,43.01,-70.52
2026-01-03T15:35:00+00:00,N016,20.0003984,82.0007475,0.4575,0.3402,8.4095,10.5206,0.04135,0.0,30.52,61.09,41.55,-67.88
2026-01-03T15:40:00+00:00,N016,20.0003984,82.0007475,0.4547,0.316,8.7997,10.5374,0.03947,0.0,30.58,63.22,42.24,-73.55
2026-01-03T15:45:00+00:00,N016,20.0003984,82.0007475,0.4523,0.3383,8.6068,10.5188,0.03867,0.0,30.73,62.06,42.06,-73.73
2026-01-03T15:50:00+00:00,N016,20.0003984,82.0007475,0.4418,0.3383,8.5875,10.5267,0.04217,0.0,30.7,60.56,42.34,-71.74
2026-01-03T15:55:00+00:00,N016,20.0003984,82.0007475,0.4624,0.3641,8.8234,10.515,0.03951,0.0,30.56,62.96,42.43,-71.59
2026-01-03T16:00:00+00:00,N016,20.0003984,82.0007475,0.4501,0.3438,8.6425,10.5482,0.04098,0.0,30.62,64.51,42.3,-71.22
2026-01-03T16:05:00+00:00,N016,20.0003984,82.0007475,0.449,0.3245,8.8129,10.5422,0.04127,0.0,30.51,62.13,40.29,-68.98
2026-01-03T16:10:00+00:00,N016,20.0003984,82.0007475,0.5132,0.3442,8.8698,10.544,0.04238,0.0,30.57,65.5,40.69,-69.88
2026-01-03T16:15:00+00:00,N016,20.0003984,82.0007475,0.4832,0.3413,9.0707,10.5427,0.04332,0.0,30.51,64.66,41.13,-70.11
2026-01-03T16:20:00+00:00,N016,20.0003984,82.0007475,0.4655,0.3123,9.2308,10.5455,0.04586,0.0,30.42,64.16,40.56,-71.37
2026-01-03T16:25:00+00:00,N016,20.0003984,82.0007475,0.4518,0.2789,8.8441,10.5369,0.04405,0.0131,29.82,64.86,40.34,-72.3
2026-01-03T16:30:00+00:00,N016,20.0003984,82.0007475,0.4516,0.3382,9.1363,10.5521,0.0432,0.0218,30.24,64.09,40.31,-73.46
2026-01-03T16:35:00+00:00,N016,20.0003984,82.0007475,0.4611,0.3359,8.9977,10.5668,0.04439,0.0081,30.32,64.56,40.84,-71.47
2026-01-03T16:40:00+00:00,N016,20.0003984,82.0007475,0.4957,0.3567,9.2015,10.5733,0.04092,0.0,30.04,65.99,41.56,-68.62
2026-01-03T16:45:00+00:00,N016,20.0003984,82.0007475,0.4905,0.344,9.1203,10.5732,0.04008,0.0,30.08,65.17,41.07,-71.92
2026-01-03T16:50:00+00:00,N016,20.0003984,82.0007475,0.4821,0.3396,9.3145,10.5819,0.04052,0.027,29.96,64.33,40.22,-69.21
2026-01-03T16:55:00+00:00,N016,20.0003984,82.0007475,0.4626,0.3082,9.3637,10.5751,0.04198,0.0418,30.07,65.0,40.22,-69.08
2026-01-03T17:00:00+00:00,N016,20.0003984,82.0007475,0.4648,0.3421,9.3698,10.5822,0.04395,0.0303,29.62,67.01,41.2,-69.12
2026-01-03T17:05:00+00:00,N016,20.0003984,82.0007475,0.441,0.3371,9.248,10.5515,0.0432,0.0352,30.43,64.03,40.1,-74.91
2026-01-03T17:10:00+00:00,N016,20.0003984,82.0007475,0.5107,0.3883,9.1693,10.5998,0.0416,0.0248,28.96,65.59,40.82,-65.2
2026-01-03T17:15:00+00:00,N016,20.0003984,82.0007475,0.4804,0.3515,9.4542,10.5783,0.04531,0.0559,29.07,64.23,40.3,-70.27
2026-01-03T17:20:00+00:00,N016,20.0003984,82.0007475,0.5401,0.4057,9.3761,10.5808,0.04749,0.0551,29.19,66.02,40.26,-72.33
2026-01-03T17:25:00+00:00,N016,20.0003984,82.0007475,0.5173,0.3525,9.5788,10.5991,0.04435,0.06,29.37,68.28,40.48,-67.78
2026-01-03T17:30:00+00:00,N016,20.0003984,82.0007475,0.5098,0.3946,9.6876,10.6074,0.04198,0.0429,29.55,63.98,41.34,-71.22
2026-01-03T17:35:00+00:00,N016,20.0003984,82.0007475,0.542,0.3307,9.8131,10.5847,0.04329,0.0484,29.28,66.65,40.35,-74.44
2026-01-03T17:40:00+00:00,N016,20.0003984,82.0007475,0.5018,0.3829,9.5976,10.5585,0.04188,0.0435,28.99,68.42,39.64,-69.79
2026-01-03T17:45:00+00:00,N016,20.0003984,82.0007475,0.5138,0.3893,9.9872,10.5886,0.04209,0.047,29.15,68.1,40.59,-73.81
2026-01-03T17:50:00+00:00,N016,20.0003984,82.0007475,0.5305,0.3591,9.8473,10.6,0.04585,0.0723,29.26,66.24,39.15,-69.71
2026-01-03T17:55:00+00:00,N016,20.0003984,82.0007475,0.493,0.3835,9.7743,10.6203,0.04525,0.0561,28.92,66.92,38.84,-69.61
2026-01-03T18:00:00+00:00,N016,20.0003984,82.0007475,0.5041,0.3864,9.7685,10.6156,0.04248,0.0889,28.58,66.21,39.18,-69.37
2026-01-03T18:05:00+00:00,N016,20.0003984,82.0007475,0.471,0.3686,9.7947,10.608,0.05567,0.0737,29.17,68.28,38.96,-72.73
2026-01-03T18:10:00+00:00,N016,20.0003984,82.0007475,0.4894,0.3794,9.769,10.6225,0.04874,0.0568,28.85,68.25,39.24,-71.39
2026-01-03T18:15:00+00:00,N016,20.0003984,82.0007475,0.5564,0.3581,9.9262,10.6275,0.0432,0.0979,28.77,69.28,39.21,-70.46
2026-01-03T18:20:00+00:00,N016,20.0003984,82.0007475,0.5327,0.3447,10.0931,10.6612,0.0458,0.1038,28.71,65.81,38.58,-71.15
2026-01-03T18:25:00+00:00,N016,20.0003984,82.0007475,0.5087,0.3895,10.085,10.6291,0.04263,0.09,28.93,68.44,38.87,-68.21
2026-01-03T18:30:00+00:00,N016,20.0003984,82.0007475,0.4913,0.4091,10.4154,10.6323,0.04535,0.1052,29.06,68.91,40.28,-69.07
2026-01-03T18:35:00+00:00,N016,20.0003984,82.0007475,0.5218,0.3902,10.0839,10.6533,0.04313,0.1028,28.38,66.43,39.64,-73.53
2026-01-03T18:40:00+00:00,N016,20.0003984,82.0007475,0.5451,0.3672,10.16,10.6411,0.04472,0.0887,28.04,67.41,40.19,-74.62
2026-01-03T18:45:00+00:00,N016,20.0003984,82.0007475,0.5565,0.4228,10.2827,10.6662,0.0479,0.0894,28.43,67.79,38.48,-71.77
2026-01-03T18:50:00+00:00,N016,20.0003984,82.0007475,0.5539,0.3825,10.3021,10.6881,0.04764,0.1228,28.26,69.59,39.21,-68.17
2026-01-03T18:55:00+00:00,N016,20.0003984,82.0007475,0.5031,0.4158,10.5712,10.654,0.0433,0.123,28.02,68.69,39.94,-70.81
2026-01-03T19:00:00+00:00,N016,20.0003984,82.0007475,0.5689,0.4183,10.4543,10.6513,0.04698,0.095,28.38,69.54,38.86,-71.95
2026-01-03T19:05:00+00:00,N016,20.0003984,82.0007475,0.5425,0.405,10.3815,10.6963,0.04431,0.1277,28.03,68.37,38.41,-74.47
2026-01-03T19:10:00+00:00,N016,20.0003984,82.0007475,0.5817,0.4052,10.6676,10.6996,0.04621,0.1569,27.99,69.26,38.27,-71.76
2026-01-03T19:15:00+00:00,N016,20.0003984,82.0007475,0.5507,0.3849,10.5286,10.6498,0.04911,0.1309,27.97,69.89,38.77,-74.48
2026-01-03T19:20:00+00:00,N016,20.0003984,82.0007475,0.5924,0.4124,10.6996,10.7011,0.04496,0.1422,27.94,70.68,37.61,-72.75
2026-01-03T19:25:00+00:00,N016,20.0003984,82.0007475,0.5405,0.4294,10.5612,10.6839,0.0453,0.1562,28.3,69.39,36.66,-72.19
2026-01-03T19:30:00+00:00,N016,20.0003984,82.0007475,0.5796,0.4135,10.4919,10.6764,0.04956,0.1507,28.14,69.4,38.43,-67.47
2026-01-03T19:35:00+00:00,N016,20.0003984,82.0007475,0.5654,0.3518,10.7019,10.6825,0.04993,0.1384,27.87,68.7,37.95,-69.0
2026-01-03T19:40:00+00:00,N016,20.0003984,82.0007475,0.533,0.4506,10.8219,10.6763,0.04914,0.1398,28.14,71.07,37.92,-69.83
2026-01-03T19:45:00+00:00,N016,20.0003984,82.0007475,0.5712,0.4396,10.811,10.7006,0.04683,0.1509,27.6,72.83,37.88,-69.36
2026-01-03T19:50:00+00:00,N016,20.0003984,82.0007475,0.5712,0.4206,10.95,10.7136,0.05006,0.1072,27.36,70.61,38.19,-70.04
2026-01-03T19:55:00+00:00,N016,20.0003984,82.0007475,0.5563,0.4353,10.8847,10.7155,0.04754,0.1601,27.45,72.24,38.03,-68.49
2026-01-03T20:00:00+00:00,N016,20.0003984,82.0007475,0.5919,0.4008,10.968,10.7432,0.04588,0.1526,27.46,70.46,37.85,-74.88
2026-01-03T20:05:00+00:00,N016,20.0003984,82.0007475,0.6014,0.4051,10.9806,10.7016,0.04666,0.1397,27.33,70.65,37.79,-71.55
2026-01-03T20:10:00+00:00,N016,20.0003984,82.0007475,0.5268,0.4087,11.055,10.7068,0.04972,0.1736,27.36,71.05,38.14,-71.49
2026-01-03T20:15:00+00:00,N016,20.0003984,82.0007475,0.5926,0.4556,11.1286,10.7241,0.04772,0.1925,27.06,68.31,37.06,-72.57
2026-01-03T20:20:00+00:00,N016,20.0003984,82.0007475,0.5988,0.4207,11.1596,10.7208,0.05269,0.1818,27.38,70.27,36.29,-71.43
2026-01-03T20:25:00+00:00,N016,20.0003984,82.0007475,0.5853,0.4403,11.3288,10.6892,0.04784,0.197,27.2,70.47,37.8,-73.44
2026-01-03T20:30:00+00:00,N016,20.0003984,82.0007475,0.6179,0.4347,11.5623,10.7246,0.05261,0.1865,26.5,73.01,37.1,-67.91
2026-01-03T20:35:00+00:00,N016,20.0003984,82.0007475,0.5638,0.4222,11.2186,10.7435,0.0468,0.1807,27.14,71.62,37.37,-73.09
2026-01-03T20:40:00+00:00,N016,20.0003984,82.0007475,0.6149,0.4083,11.1528,10.7257,0.05243,0.1717,26.86,73.6,36.63,-70.67
2026-01-03T20:45:00+00:00,N016,20.0003984,82.0007475,0.5944,0.4503,11.3531,10.744,0.04998,0.1714,27.18,71.47,36.59,-71.61
2026-01-03T20:50:00+00:00,N016,20.0003984,82.0007475,0.6106,0.4009,11.534,10.7444,0.0495,0.2051,26.79,72.34,36.74,-73.96
2026-01-03T20:55:00+00:00,N016,20.0003984,82.0007475,0.6058,0.4496,11.4197,10.7558,0.05149,0.1813,27.33,70.04,36.81,-71.35
2026-01-03T21:00:00+00:00,N016,20.0003984,82.0007475,0.6278,0.4476,11.6293,10.7648,0.04879,0.1842,26.94,69.53,37.41,-70.41
2026-01-03T21:05:00+00:00,N016,20.0003984,82.0007475,0.5854,0.4259,11.3328,10.7429,0.04708,0.1978,27.05,71.37,36.11,-70.71
2026-01-03T21:10:00+00:00,N016,20.0003984,82.0007475,0.608,0.4404,11.456,10.7727,0.05127,0.2229,26.69,72.31,36.51,-69.83
2026-01-03T21:15:00+00:00,N016,20.0003984,82.0007475,0.5959,0.4799,11.6065,10.7879,0.04931,0.1884,26.79,72.31,35.71,-72.85
2026-01-03T21:20:00+00:00,N016,20.0003984,82.0007475,0.6055,0.4497,11.8285,10.7613,0.04967,0.1999,26.39,73.26,35.78,-72.76
2026-01-03T21:25:00+00:00,N016,20.0003984,82.0007475,0.5941,0.4212,11.8465,10.7503,0.04998,0.2271,26.39,71.89,36.87,-69.59
2026-01-03T21:30:00+00:00,N016,20.0003984,82.0007475,0.6339,0.4495,11.5253,10.7797,0.05152,0.2362,26.35,73.27,35.71,-73.68
2026-01-03T21:35:00+00:00,N016,20.0003984,82.0007475,0.6533,0.432,11.9945,10.7711,0.04814,0.2182,26.26,73.28,35.06,-72.3
2026-01-03T21:40:00+00:00,N016,20.0003984,82.0007475,0.6533,0.4451,12.0489,10.7761,0.05015,0.2364,26.43,73.49,36.52,-68.8
2026-01-03T21:45:00+00:00,N016,20.0003984,82.0007475,0.6967,0.4063,12.024,10.7963,0.048,0.2275,26.32,71.66,36.55,-72.7
2026-01-03T21:50:00+00:00,N016,20.0003984,82.0007475,0.6375,0.408,12.1739,10.7887,0.04945,0.2247,26.29,72.99,36.63,-72.23
2026-01-03T21:55:00+00:00,N016,20.0003984,82.0007475,0.6356,0.4175,11.8024,10.8121,0.05177,0.2516,26.32,73.64,36.06,-69.68
2026-01-03T22:00:00+00:00,N016,20.0003984,82.0007475,0.6469,0.448,12.0937,10.8009,0.04923,0.2443,26.85,71.66,35.51,-73.26
2026-01-03T22:05:00+00:00,N016,20.0003984,82.0007475,0.6196,0.4756,12.2401,10.8126,0.05048,0.2059,26.25,73.62,35.35,-69.51
2026-01-03T22:10:00+00:00,N016,20.0003984,82.0007475,0.593,0.4753,12.1483,10.8002,0.05346,0.235,25.89,74.03,35.28,-70.55
2026-01-03T22:15:00+00:00,N016,20.0003984,82.0007475,0.6622,0.4926,12.0405,10.7906,0.04931,0.23,26.64,74.28,35.43,-71.29
2026-01-03T22:20:00+00:00,N016,20.0003984,82.0007475,0.6755,0.4872,12.3613,10.8333,0.0495,0.2595,26.54,74.32,34.6,-71.75
2026-01-03T22:25:00+00:00,N016,20.0003984,82.0007475,0.6691,0.5092,12.3038,10.808,0.05081,0.2692,25.98,72.36,35.78,-70.79
2026-01-03T22:30:00+00:00,N016,20.0003984,82.0007475,0.6442,0.4825,12.3948,10.7934,0.0491,0.2811,26.14,73.32,36.78,-73.17
2026-01-03T22:35:00+00:00,N016,20.0003984,82.0007475,0.6862,0.4717,12.5091,10.8347,0.05377,0.2945,26.27,75.59,34.54,-70.3
2026-01-03T22:40:00+00:00,N016,20.0003984,82.0007475,0.6575,0.5199,12.5884,10.8374,0.05146,0.2976,26.2,73.7,35.25,-72.01
2026-01-03T22:45:00+00:00,N016,20.0003984,82.0007475,0.6473,0.4916,12.5492,10.829,0.05011,0.2954,26.51,73.33,34.84,-69.07
2026-01-03T22:50:00+00:00,N016,20.0003984,82.0007475,0.6402,0.4303,12.6013,10.8139,0.05047,0.3052,25.82,74.78,34.34,-70.56
2026-01-03T22:55:00+00:00,N016,20.0003984,82.0007475,0.6358,0.5053,12.7127,10.8639,0.05146,0.2976,26.13,71.59,34.78,-72.4
2026-01-03T23:00:00+00:00,N016,20.0003984,82.0007475,0.6559,0.4706,12.553,10.8476,0.05095,0.2849,26.36,74.2,35.13,-73.21
2026-01-03T23:05:00+00:00,N016,20.0003984,82.0007475,0.6676,0.5253,12.4647,10.8334,0.05221,0.3061,26.3,74.68,35.46,-71.89
2026-01-03T23:10:00+00:00,N016,20.0003984,82.0007475,0.6965,0.4479,12.7124,10.8498,0.05123,0.2874,26.06,72.26,34.04,-73.38
2026-01-03T23:15:00+00:00,N016,20.0003984,82.0007475,0.6691,0.5094,12.8423,10.8378,0.05456,0.3046,25.85,74.84,33.41,-67.59
2026-01-03T23:20:00+00:00,N016,20.0003984,82.0007475,0.6637,0.4323,12.9839,10.8709,0.0506,0.2827,25.88,72.48,35.46,-73.97
2026-01-03T23:25:00+00:00,N016,20.0003984,82.0007475,0.6658,0.4687,12.6662,10.8421,0.05255,0.3111,26.07,73.01,33.35,-71.5
2026-01-03T23:30:00+00:00,N016,20.0003984,82.0007475,0.6804,0.4798,12.6445,10.8514,0.0557,0.313,25.98,75.38,35.04,-64.54
2026-01-03T23:35:00+00:00,N016,20.0003984,82.0007475,0.7001,0.4776,12.9147,10.8888,0.0551,0.306,26.34,73.09,33.7,-72.92
2026-01-03T23:40:00+00:00,N016,20.0003984,82.0007475,0.6996,0.4669,12.9515,10.836,0.05615,0.2902,25.84,73.54,34.1,-75.97
2026-01-03T23:45:00+00:00,N016,20.0003984,82.0007475,0.7087,0.5151,13.2258,10.8815,0.0537,0.3397,25.97,75.0,33.14,-70.13
2026-01-03T23:50:00+00:00,N016,20.0003984,82.0007475,0.6937,0.4688,13.1835,10.8854,0.05484,0.338,25.72,73.81,34.62,-68.64
2026-01-03T23:55:00+00:00,N016,20.0003984,82.0007475,0.6882,0.5237,12.9755,10.8799,0.05518,0.3249,25.86,75.67,34.19,-70.87
2026-01-04T00:00:00+00:00,N016,20.0003984,82.0007475,0.6916,0.5315,13.502,10.8552,0.05528,0.3476,26.08,74.67,33.57,-70.7
2026-01-04T00:05:00+00:00,N016,20.0003984,82.0007475,0.7289,0.482,13.1366,10.8804,0.0558,0.3436,25.79,73.85,33.17,-71.11
2026-01-04T00:10:00+00:00,N016,20.0003984,82.0007475,0.6899,0.539,13.2434,10.9172,0.05219,0.358,26.22,76.6,33.28,-72.78
2026-01-04T00:15:00+00:00,N016,20.0003984,82.0007475,0.7327,0.5278,13.2006,10.8703,0.0554,0.3429,25.85,74.53,34.97,-72.35
2026-01-04T00:20:00+00:00,N016,20.0003984,82.0007475,0.6765,0.5683,13.4176,10.889,0.05618,0.3557,26.27,75.85,34.52,-74.61
2026-01-04T00:25:00+00:00,N016,20.0003984,82.0007475,0.7167,0.4806,13.3307,10.8867,0.05291,0.374,25.9,72.83,33.69,-72.87
2026-01-04T00:30:00+00:00,N016,20.0003984,82.0007475,0.7345,0.509,13.4071,10.9021,0.06048,0.3654,25.46,73.72,33.05,-73.23
2026-01-04T00:35:00+00:00,N016,20.0003984,82.0007475,0.6899,0.5264,13.3347,10.9179,0.05479,0.3417,26.72,71.82,32.06,-68.87
2026-01-04T00:40:00+00:00,N016,20.0003984,82.0007475,0.7163,0.5066,13.4988,10.9151,0.05435,0.3576,25.89,76.38,33.83,-69.34
2026-01-04T00:45:00+00:00,N016,20.0003984,82.0007475,0.7348,0.539,13.6022,10.9205,0.05415,0.3883,26.19,73.2,33.33,-71.43
2026-01-04T00:50:00+00:00,N016,20.0003984,82.0007475,0.7362,0.5238,13.5224,10.9,0.05877,0.3494,26.35,74.11,33.87,-73.15
2026-01-04T00:55:00+00:00,N016,20.0003984,82.0007475,0.7468,0.544,13.4684,10.9208,0.05568,0.4042,26.0,73.19,34.17,-69.14
2026-01-04T01:00:00+00:00,N016,20.0003984,82.0007475,0.7263,0.502,13.7732,10.9424,0.0555,0.3714,25.95,72.74,32.37,-67.24
2026-01-04T01:05:00+00:00,N016,20.0003984,82.0007475,0.7704,0.5408,13.721,10.9466,0.05713,0.3889,26.16,74.49,33.84,-70.32
2026-01-04T01:10:00+00:00,N016,20.0003984,82.0007475,0.7352,0.5412,13.7378,10.9404,0.05683,0.4091,25.91,74.11,33.38,-70.84
2026-01-04T01:15:00+00:00,N016,20.0003984,82.0007475,0.7269,0.5244,13.8963,10.9443,0.05883,0.3996,26.3,74.22,32.46,-70.06
2026-01-04T01:20:00+00:00,N016,20.0003984,82.0007475,0.7207,0.5374,13.6308,10.9079,0.0539,0.396,26.5,72.08,32.95,-68.26
2026-01-04T01:25:00+00:00,N016,20.0003984,82.0007475,0.7196,0.5343,13.9843,10.9431,0.05974,0.3787,26.24,73.06,33.56,-71.27
2026-01-04T01:30:00+00:00,N016,20.0003984,82.0007475,0.7764,0.5057,14.0217,10.9591,0.06191,0.408,25.89,75.67,32.42,-70.5
2026-01-04T01:35:00+00:00,N016,20.0003984,82.0007475,0.7524,0.535,13.8857,10.9595,0.05563,0.402,26.56,73.63,33.16,-67.78
2026-01-04T01:40:00+00:00,N016,20.0003984,82.0007475,0.7213,0.542,14.0298,10.9959,0.05598,0.3979,26.29,74.25,33.36,-72.93
2026-01-04T01:45:00+00:00,N016,20.0003984,82.0007475,0.7238,0.5525,14.2658,10.9807,0.061,0.4057,26.0,73.29,31.76,-71.23
2026-01-04T01:50:00+00:00,N016,20.0003984,82.0007475,0.7616,0.5299,14.0885,10.956,0.06001,0.4064,26.23,73.53,32.89,-70.39
2026-01-04T01:55:00+00:00,N016,20.0003984,82.0007475,0.7373,0.4998,14.2125,10.9793,0.05633,0.4285,26.39,74.25,32.18,-70.97
2026-01-04T02:00:00+00:00,N016,20.0003984,82.0007475,0.7626,0.5714,14.3209,10.9881,0.05784,0.4552,26.4,72.86,32.08,-72.4
2026-01-04T02:05:00+00:00,N016,20.0003984,82.0007475,0.7834,0.5254,14.4864,10.9667,0.05897,0.4032,25.95,75.77,31.72,-70.8
